Id,Name,Month,Country,Confirmed,Deaths,Recovered,New cases,New deaths,New recovered,Population,Confirmed_per_100K,Deaths_per_100K,Recovered_per_100K,Confirmed_rolling_avg3,Confirmed_trend,Deaths_rolling_avg3,Deaths_trend,Recovered_rolling_avg3,Recovered_trend
806,COVID-19,2020-05-01,Eswatini,285,2,189,185,1,177,1162233,24.521761127071766,0.17208253422506503,16.261799484268646,131.33333333333334,95.0,1.0,0.6666666666666666,67.0,63.0
807,COVID-19,2020-05-01,Ethiopia,1172,11,209,1041,8,150,115434444,1.0152948802698785,0.009529218159529576,0.18105514503106196,443.0,390.6666666666667,4.666666666666667,3.6666666666666665,90.0,69.66666666666667
808,COVID-19,2020-05-01,Fiji,18,0,15,0,0,3,897573,2.005407916681986,0.0,1.6711732639016548,13.666666666666666,6.0,0.0,0.0,9.0,5.0
809,COVID-19,2020-05-01,Finland,6859,320,5500,1864,109,2900,5542237,123.75869166186867,5.773841862049566,99.23790700397691,4424.0,2285.3333333333335,182.66666666666666,106.66666666666667,2836.6666666666665,1833.0
810,COVID-19,2020-05-01,France,189009,28805,68473,22095,4860,18997,65298930,289.45190985518445,44.11251455422011,104.86083003197756,136378.33333333334,62969.666666666664,18905.333333333332,9601.0,42487.333333333336,22820.333333333332
811,COVID-19,2020-05-01,Gabon,2655,17,722,2379,14,655,2234448,118.8212927756654,0.7608143040249762,32.312231029766636,982.3333333333334,885.0,7.0,5.666666666666667,263.0,240.66666666666666
812,COVID-19,2020-05-01,Gambia,25,1,20,14,0,12,2427782,1.0297464928893947,0.04118985971557578,0.8237971943115157,13.333333333333334,8.333333333333334,1.0,0.3333333333333333,9.333333333333334,6.666666666666667
813,COVID-19,2020-05-01,Georgia,783,12,605,244,6,421,3987805,19.63486178486661,0.30091742199029287,15.171253358677266,477.3333333333333,260.6666666666667,6.0,4.0,270.0,201.66666666666666
814,COVID-19,2020-05-01,Germany,183410,8540,165352,20401,1917,41852,83830972,218.7854865860317,10.187165669509355,197.24452198884202,139409.0,61110.333333333336,5312.666666666667,2846.6666666666665,101650.66666666667,55112.0
815,COVID-19,2020-05-01,Ghana,8070,36,2947,5996,19,2735,31181428,25.880790321726124,0.1154533397251723,9.451138671391188,3435.0,2690.0,19.333333333333332,12.0,1063.3333333333333,982.3333333333334
816,COVID-19,2020-05-01,Greece,2917,175,1374,326,35,0,10413936,28.010542795730647,1.6804405173989931,13.193858690892666,2274.0,971.0,121.33333333333333,58.333333333333336,933.3333333333334,458.0
817,COVID-19,2020-05-01,Greenland,13,0,11,2,0,0,56787,22.892563438815223,0.0,19.370630602074417,11.333333333333334,4.333333333333333,0.0,0.0,8.0,3.6666666666666665
818,COVID-19,2020-05-01,Grenada,23,0,18,3,0,5,112614,20.423748379419965,0.0,15.98380307954606,17.333333333333332,7.666666666666667,0.0,0.0,10.333333333333334,6.0
819,COVID-19,2020-05-01,Guatemala,5087,108,735,4488,92,669,17971382,28.30611468834172,0.6009554523964824,4.089835717698283,1908.0,1695.6666666666667,41.666666666666664,36.0,271.0,245.0
820,COVID-19,2020-05-01,Guinea,3706,23,2030,2211,16,1701,13191279,28.094318981502855,0.17435761915125894,15.388955081611115,1741.0,1235.3333333333333,10.0,7.666666666666667,786.3333333333334,676.6666666666666
821,COVID-19,2020-05-01,Guinea-Bissau,1256,8,42,1051,7,23,1975718,63.571825533805935,0.40491608620258557,2.125809452563574,489.6666666666667,418.6666666666667,3.0,2.6666666666666665,20.333333333333332,14.0
822,COVID-19,2020-05-01,Guyana,153,12,70,71,3,48,787215,19.435605266667935,1.5243611973857205,8.892106984750036,82.33333333333333,51.0,7.666666666666667,4.0,30.666666666666668,23.333333333333332
823,COVID-19,2020-05-01,Haiti,2124,44,24,2043,36,32,11426356,18.58860340076924,0.38507464672026676,0.21004071639287275,740.0,708.0,17.333333333333332,14.666666666666666,11.0,8.0
824,COVID-19,2020-05-01,Holy See,12,0,2,1,0,0,801,1498.1273408239701,0.0,249.68789013732834,9.666666666666666,4.0,0.0,0.0,1.3333333333333333,0.6666666666666666
825,COVID-19,2020-05-01,Honduras,5202,212,537,4451,141,458,9931333,52.37967551787862,2.1346580564764066,5.407129133621842,2038.0,1734.0,96.66666666666667,70.66666666666667,206.33333333333334,179.0
826,COVID-19,2020-05-01,Hungary,3876,526,2147,1101,214,1566,9655983,40.140915741048836,5.447399814187742,22.23491901342411,2381.0,1292.0,284.6666666666667,175.33333333333334,921.6666666666666,715.6666666666666
827,COVID-19,2020-05-01,Iceland,1806,10,1794,9,0,124,341628,528.6451930169658,2.927160537192502,525.1326003723349,1579.3333333333333,601.6666666666666,7.333333333333333,3.3333333333333335,1220.6666666666667,598.0
828,COVID-19,2020-05-01,India,190609,5408,91852,155746,4254,82784,1382345085,13.788814534686178,0.3912192446504774,6.644650528778782,75623.0,63535.333333333336,2199.0,1802.6666666666667,33681.0,30616.333333333332
829,COVID-19,2020-05-01,Indonesia,26473,1613,7308,16355,821,5786,274021604,9.66091710053635,0.5886397190785001,2.6669430049756224,12706.333333333334,8824.333333333334,847.0,537.6666666666666,2970.3333333333335,2436.0
830,COVID-19,2020-05-01,Iran,151466,7797,118848,56826,1769,43745,84176929,179.9376643925796,9.262632995318706,141.18832964314961,96903.66666666667,50291.0,5574.333333333333,2584.6666666666665,69535.66666666667,39575.0
831,COVID-19,2020-05-01,Iraq,6439,205,3156,4354,112,1781,40372771,15.948868112124382,0.5077679706453639,7.817149831008627,3072.6666666666665,2142.0,116.0,68.33333333333333,1567.0,1052.0
832,COVID-19,2020-05-01,Ireland,24990,1652,22089,4378,424,8703,4947267,505.1273763878117,33.3921739012671,446.48894025731784,16279.0,8329.666666666666,985.0,550.6666666666666,11826.666666666666,7363.0
833,COVID-19,2020-05-01,Israel,17071,285,14812,1125,63,6251,8678517,196.7041143089309,3.283971213054028,170.67432143072372,12791.666666666666,5688.0,175.66666666666666,95.0,7865.666666666667,4937.0
834,COVID-19,2020-05-01,Italy,232997,33415,157507,27534,5448,81562,60446035,385.46283474176596,55.28071444222934,260.5745769759754,181417.33333333334,77289.66666666667,24603.333333333332,11128.666666666666,83060.33333333333,52487.0
835,COVID-19,2020-05-01,Jamaica,586,9,311,164,1,282,2963429,19.77438973567445,0.30370223143527314,10.494599330707771,348.0,195.33333333333334,6.0,3.0,114.0,103.66666666666667
836,COVID-19,2020-05-01,Japan,16751,898,14342,2467,417,11882,126407422,13.251595305851582,0.7104013243779309,11.345852777537067,11096.666666666666,5502.0,482.0,297.3333333333333,5742.0,4770.0
837,COVID-19,2020-05-01,Jordan,739,9,522,286,1,338,10220604,7.230492444477841,0.08805741813301836,5.107330251715065,488.6666666666667,246.33333333333334,7.333333333333333,3.0,304.6666666666667,174.0
838,COVID-19,2020-05-01,Kazakhstan,10858,40,5404,7456,15,4538,18815231,57.708566001661104,0.21259372260696666,28.721411924201195,4867.666666666667,3619.3333333333335,22.333333333333332,13.333333333333334,2098.0,1801.3333333333333
839,COVID-19,2020-05-01,Kenya,1962,64,478,1566,47,334,53968739,3.6354379152716536,0.11858716950937095,0.8856979222731144,805.6666666666666,654.0,27.333333333333332,21.333333333333332,207.66666666666666,159.33333333333334
840,COVID-19,2020-05-01,Kosovo,1064,30,829,258,8,558,1920079,55.414386595551534,1.5624357122805883,43.17530684935359,660.6666666666666,354.6666666666667,17.666666666666668,10.0,368.6666666666667,276.3333333333333
841,COVID-19,2020-05-01,Kuwait,27043,212,11386,23019,186,9847,4281320,631.65098614446,4.951743854699018,265.9460166490708,10452.0,8999.333333333334,79.33333333333333,70.66666666666667,4332.666666666667,3795.3333333333335
842,COVID-19,2020-05-01,Kyrgyzstan,1748,16,1170,1002,8,708,6542426,26.71791778768304,0.24455759988725892,17.88327449175581,867.0,582.6666666666666,8.0,5.333333333333333,545.0,390.0
843,COVID-19,2020-05-01,Laos,19,0,16,0,0,10,7293542,0.26050442980927513,0.0,0.21937215141833696,15.666666666666666,6.333333333333333,0.0,0.0,8.0,5.333333333333333
844,COVID-19,2020-05-01,Latvia,1066,24,745,208,9,397,1882408,56.62959358438766,1.2749627073408103,39.57696737370432,774.0,355.3333333333333,13.0,8.0,364.6666666666667,248.33333333333334
845,COVID-19,2020-05-01,Lebanon,1220,27,712,495,3,562,6819976,17.888626001029916,0.39589582133426865,10.43991943666664,805.0,405.3333333333333,21.0,9.0,299.6666666666667,237.33333333333334
846,COVID-19,2020-05-01,Lesotho,2,0,1,2,0,1,2145194,0.09323166109918264,0.0,0.04661583054959132,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333
847,COVID-19,2020-05-01,Liberia,288,27,157,147,11,112,5077411,5.672182141646599,0.5317670757793687,3.092127070272625,144.0,96.0,14.333333333333334,9.0,67.33333333333333,52.333333333333336
848,COVID-19,2020-05-01,Libya,156,5,52,95,2,34,6887247,2.2650559795517715,0.07259794806255677,0.7550186598505905,75.66666666666667,52.0,2.6666666666666665,1.6666666666666667,23.666666666666668,17.333333333333332
849,COVID-19,2020-05-01,Liechtenstein,82,1,81,0,0,1,38147,214.9579259181587,2.621438120953155,212.33648779720556,77.33333333333333,27.333333333333332,0.6666666666666666,0.3333333333333333,68.33333333333333,27.0
850,COVID-19,2020-05-01,Lithuania,1675,70,1236,290,25,647,2715340,61.68656595490804,2.5779460399066045,45.51916150463662,1199.0,558.0,41.0,23.333333333333332,610.6666666666666,412.0
851,COVID-19,2020-05-01,Luxembourg,4018,110,3833,234,20,620,627704,640.1106253903113,17.524183373054814,610.6381351719918,3326.6666666666665,1339.0,74.33333333333333,36.666666666666664,2375.3333333333335,1277.6666666666667
852,COVID-19,2020-05-01,Madagascar,771,6,168,650,6,76,27808395,2.7725440465010656,0.02157621826070868,0.6041341112998431,318.6666666666667,257.0,2.0,2.0,86.66666666666667,56.0
853,COVID-19,2020-05-01,Malawi,284,4,42,247,1,35,19211425,1.4782870089022548,0.020820943787355703,0.21861990976723486,107.0,94.66666666666667,2.3333333333333335,1.3333333333333333,16.333333333333332,14.0
854,COVID-19,2020-05-01,Malaysia,7819,115,6353,1817,13,2182,32436963,24.105216015445098,0.3545338076194125,19.585680693966328,5529.0,2598.0,86.66666666666667,38.333333333333336,3687.0,2111.6666666666665
855,COVID-19,2020-05-01,Maldives,1773,5,453,1305,4,436,542151,327.03066119955514,0.9222522876467996,83.55605726080005,753.0,591.0,2.0,1.6666666666666667,161.0,151.0
856,COVID-19,2020-05-01,Mali,1265,77,716,775,51,581,20346106,6.217405925241911,0.3784507954495076,3.519100903140876,594.3333333333334,421.6666666666667,35.0,25.666666666666668,283.6666666666667,238.66666666666666
857,COVID-19,2020-05-01,Malta,618,9,534,153,5,207,441750,139.8981324278438,2.0373514431239386,120.88285229202036,417.3333333333333,206.0,4.333333333333333,3.0,295.6666666666667,178.0
858,COVID-19,2020-05-01,Mauritania,530,23,27,522,22,21,4669775,11.349583224031136,0.49252908330701156,0.5781863151864919,181.33333333333334,176.66666666666666,8.333333333333334,7.666666666666667,11.666666666666666,9.0
859,COVID-19,2020-05-01,Mauritius,335,10,322,3,0,12,1272140,26.333579637461288,0.786077004103322,25.31167953212697,270.0,111.66666666666667,8.333333333333334,3.3333333333333335,210.66666666666666,107.33333333333333
860,COVID-19,2020-05-01,Mexico,90664,9930,63772,71440,8071,52349,129166028,70.19183093560792,7.6877799478358195,49.372115088961316,37034.333333333336,30220.0,3939.3333333333335,3310.0,25076.666666666668,21257.333333333332
861,COVID-19,2020-05-01,Moldova,8251,295,4581,4354,179,3399,4032294,204.6229764000343,7.3159348003890585,113.60778752739755,4167.0,2750.3333333333335,138.33333333333334,98.33333333333333,1927.0,1527.0
862,COVID-19,2020-05-01,Monaco,99,4,90,4,0,26,39290,251.9725120895902,10.180707559175362,229.06592008144565,82.0,32.666666666666664,3.0,1.3333333333333333,52.0,30.0
863,COVID-19,2020-05-01,Mongolia,179,0,44,141,0,34,3287242,5.445294261876674,0.0,1.3385080867182886,76.33333333333333,59.666666666666664,0.0,0.0,18.666666666666668,14.666666666666666
864,COVID-19,2020-05-01,Montenegro,324,9,315,2,2,101,628080,51.585785250286584,1.4329384791746274,50.15284677111196,251.66666666666666,108.0,6.0,3.0,176.33333333333334,105.0
865,COVID-19,2020-05-01,Morocco,7807,205,5459,3384,35,4475,36985624,21.108201391978678,0.5542694101902944,14.759788830384476,4282.333333333333,2602.3333333333335,137.0,68.33333333333333,2155.6666666666665,1819.6666666666667
866,COVID-19,2020-05-01,Mozambique,254,2,0,178,2,0,31398811,0.8089478292665285,0.00636966794698054,0.0,112.66666666666667,84.66666666666667,0.6666666666666666,0.6666666666666666,0.0,0.0
867,COVID-19,2020-05-01,Namibia,24,0,14,8,0,6,2548663,0.9416702011996093,0.0,0.5493076173664387,17.0,8.0,0.0,0.0,8.0,4.666666666666667
868,COVID-19,2020-05-01,Nepal,1572,8,220,1516,8,204,29225196,5.378920298772333,0.027373640197314673,0.7527751054261536,544.6666666666666,523.6666666666666,2.6666666666666665,2.6666666666666665,79.0,73.0
869,COVID-19,2020-05-01,Netherlands,46639,5975,172,7132,1164,47,17141544,272.08167478962224,34.85683670035792,1.0034101945542362,32937.666666666664,15544.333333333334,3942.0,1991.6666666666667,100.0,57.333333333333336
870,COVID-19,2020-05-01,New Zealand,1504,22,1481,26,3,229,4829021,31.145029189146204,0.45557888441570243,30.668742173620696,1210.0,501.0,14.0,7.333333333333333,935.6666666666666,493.6666666666667
871,COVID-19,2020-05-01,Nicaragua,759,35,370,745,32,363,6638075,11.434037729311584,0.5272612918654881,5.573905085435159,259.3333333333333,253.0,13.0,11.666666666666666,125.66666666666667,123.33333333333333
872,COVID-19,2020-05-01,Niger,958,64,839,239,32,387,24346468,3.934862338142847,0.26287180547092087,3.4460850748453535,568.0,319.3333333333333,33.0,21.333333333333332,430.3333333333333,279.6666666666667
873,COVID-19,2020-05-01,Nigeria,10162,287,3007,8230,229,2688,206984347,4.909549996068061,0.13865782807238078,1.452766860674735,4076.3333333333335,3387.0,115.66666666666667,95.66666666666667,1111.3333333333333,1002.3333333333334
874,COVID-19,2020-05-01,North Macedonia,2226,133,1552,761,56,814,2083359,106.84668364885744,6.383921350088967,74.49508222058704,1340.0,741.6666666666666,73.0,44.333333333333336,767.3333333333334,517.3333333333334
875,COVID-19,2020-05-01,Norway,8440,236,7727,702,26,7695,5428594,155.47303777000087,4.347350345227512,142.33888185412283,6939.666666666667,2808.3333333333335,161.66666666666666,78.66666666666667,2590.6666666666665,2575.6666666666665
876,COVID-19,2020-05-01,Oman,11437,49,2682,9089,38,2187,5128058,223.02789867041284,0.95552741408151,52.30050050135938,4659.0,3810.3333333333335,20.333333333333332,16.333333333333332,1070.3333333333333,893.6666666666666
877,COVID-19,2020-05-01,Pakistan,72460,1543,26083,54346,1126,21368,221612785,32.69666955360901,0.6962594689652044,11.769627821788351,30897.333333333332,24152.0,662.3333333333334,514.3333333333334,10297.333333333334,8694.333333333334
878,COVID-19,2020-05-01,Panama,13463,336,9514,6931,148,8938,4326296,311.1899879250056,7.766458883072263,219.91098158794497,7058.666666666667,4487.666666666667,184.66666666666666,112.0,3366.3333333333335,3171.3333333333335
879,COVID-19,2020-05-01,Papua New Guinea,8,0,8,0,0,8,8975531,0.08913121686059577,0.0,0.08913121686059577,5.666666666666667,2.6666666666666665,0.0,0.0,2.6666666666666665,2.6666666666666665
880,COVID-19,2020-05-01,Paraguay,986,11,477,720,1,364,7147553,13.794930936503723,0.15389882383523423,6.6736126335824295,439.0,328.6666666666667,8.0,3.6666666666666665,197.0,159.0
881,COVID-19,2020-05-01,Peru,164476,4506,67208,127500,3455,56803,33050211,497.65491663578183,13.633801006595691,203.35119796965895,67505.66666666667,54825.333333333336,1862.3333333333333,1502.0,26002.333333333332,22402.666666666668
882,COVID-19,2020-05-01,Philippines,18086,957,3909,9598,389,2866,109830324,16.46721901685367,0.8713440561278869,3.559126348384441,9552.666666666666,6027.666666666667,537.6666666666666,318.6666666666667,1667.0,1302.6666666666667
883,COVID-19,2020-05-01,Poland,23786,1064,11271,10909,420,8035,37839255,62.86064564431831,2.811894684501584,29.786527245317064,12991.333333333334,7928.666666666667,580.3333333333334,354.6666666666667,4838.0,3757.0
884,COVID-19,2020-05-01,Portugal,32500,1410,19409,7616,421,17890,10191409,318.8960427356021,13.835182161759969,190.44471672170158,21662.666666666668,10833.333333333334,853.0,470.0,6990.333333333333,6469.666666666667
885,COVID-19,2020-05-01,Qatar,56910,38,30290,43501,28,28918,2889284,1969.6921451819896,1.31520473584459,1048.3566170719112,23700.0,18969.666666666668,16.666666666666668,12.666666666666666,10574.666666666666,10096.666666666666
886,COVID-19,2020-05-01,Romania,19257,1266,13256,7017,549,9239,19214608,100.22062380871886,6.588737069213173,68.98917740086084,11247.333333333334,6418.0,688.3333333333334,422.0,5831.0,4418.666666666667
887,COVID-19,2020-05-01,Russia,405843,4693,171883,299345,3620,160264,145945524,278.07841506670667,3.215583370682886,117.77202567719719,171559.33333333334,135280.33333333334,1927.6666666666667,1564.3333333333333,61207.666666666664,57293.666666666664
888,COVID-19,2020-05-01,Rwanda,370,1,256,127,1,152,13005303,2.8449933077299314,0.007689171101972787,1.9684278021050334,229.33333333333334,123.33333333333333,0.3333333333333333,0.3333333333333333,120.0,85.33333333333333
889,COVID-19,2020-05-01,Saint Kitts & Nevis,15,0,15,0,0,9,53264,28.16161009312106,0.0,28.16161009312106,12.666666666666666,5.0,0.0,0.0,7.0,5.0
890,COVID-19,2020-05-01,Saint Lucia,18,0,18,1,0,3,183774,9.794639067550362,0.0,9.794639067550362,16.0,6.0,0.0,0.0,11.333333333333334,6.0
891,COVID-19,2020-05-01,St. Vincent & Grenadines,26,0,15,10,0,7,111002,23.42300138736239,0.0,13.51327003117061,14.333333333333334,8.666666666666666,0.0,0.0,8.0,5.0
892,COVID-19,2020-05-01,San Marino,671,42,357,111,1,279,33944,1976.7852934244638,123.73320763610653,1051.7322649069054,492.0,223.33333333333334,36.333333333333336,14.0,149.33333333333334,119.0
893,COVID-19,2020-05-01,Sao Tome & Principe,483,12,68,469,12,64,219844,219.70124269936863,5.458415967686177,30.931023816888338,165.66666666666666,161.0,4.0,4.0,24.0,22.666666666666668
894,COVID-19,2020-05-01,Saudi Arabia,85261,503,62442,62508,341,59279,34905942,244.25927253302604,1.4410154007589884,178.88644861668539,36525.666666666664,28420.333333333332,225.0,167.66666666666666,21923.333333333332,20814.0
895,COVID-19,2020-05-01,Senegal,3645,42,1801,2712,33,1467,16816539,21.675090219218117,0.24975412598276017,10.709694783213122,1584.3333333333333,1215.0,17.0,14.0,725.0,600.3333333333334
896,COVID-19,2020-05-01,Serbia,11412,243,6698,2403,64,5355,8731081,130.70546476432872,2.7831605273161477,76.71444120149613,7107.0,3804.0,146.0,81.0,2680.3333333333335,2232.6666666666665
897,COVID-19,2020-05-01,Seychelles,11,0,11,0,0,5,98453,11.172843895056523,0.0,11.172843895056523,10.666666666666666,3.6666666666666665,0.0,0.0,5.666666666666667,3.6666666666666665
898,COVID-19,2020-05-01,Sierra Leone,861,46,454,737,39,433,8004158,10.756909096497097,0.5747012989998449,5.672051950998469,328.6666666666667,287.0,17.666666666666668,15.333333333333334,158.33333333333334,151.33333333333334
899,COVID-19,2020-05-01,Singapore,34884,23,21699,18715,8,20455,5858322,595.460611417399,0.39260388896342674,370.396164635539,17326.333333333332,11594.0,13.666666666666666,7.666666666666667,7727.666666666667,7209.0
900,COVID-19,2020-05-01,Slovakia,1521,28,1366,125,5,842,5460109,27.856586745795735,0.512810275399264,25.017815578406953,1093.3333333333333,507.0,17.0,9.333333333333334,631.0,455.3333333333333
901,COVID-19,2020-05-01,Slovenia,1473,108,1358,44,17,1125,2078989,70.85174572833238,5.194832680692394,65.32021092944696,1234.6666666666667,491.0,71.33333333333333,36.0,533.6666666666666,452.6666666666667
902,COVID-19,2020-05-01,Somalia,1976,78,348,1375,50,317,15965848,12.376417463074933,0.48854279459506317,2.1796524681933587,860.6666666666666,658.6666666666666,35.333333333333336,26.0,126.66666666666667,116.0
903,COVID-19,2020-05-01,South Africa,32683,683,16809,27036,580,14736,59436725,54.98788838045838,1.1491211872794136,28.280494929692036,13227.666666666666,10894.333333333334,263.6666666666667,227.66666666666666,6304.333333333333,5603.0
904,COVID-19,2020-05-01,South Korea,11503,271,10422,729,23,1350,51276977,22.43306971859905,0.5285022945092882,20.324911119467906,10687.666666666666,2784.3333333333335,227.0,85.0,8300.666666666666,3465.0
905,COVID-19,2020-05-01,South Sudan,994,10,6,959,10,6,11216250,8.862141981500056,0.08915635796277722,0.053493814777666335,343.0,331.3333333333333,3.3333333333333335,3.3333333333333335,2.0,2.0
906,COVID-19,2020-05-01,Spain,239479,27127,150376,26416,6420,38326,46757980,512.1671209919676,58.01576543725798,321.60499662303636,182945.66666666666,79811.33333333333,20044.666666666668,9042.333333333334,93895.0,50124.666666666664
907,COVID-19,2020-05-01,Sri Lanka,1633,10,801,970,3,647,21428970,7.620524924903063,0.04666579868281116,3.737930474493174,813.0,544.0,6.333333333333333,3.3333333333333335,324.0,266.6666666666667
908,COVID-19,2020-05-01,Sudan,5026,286,1423,4584,255,1384,44019263,11.417728643026122,0.6497155574821868,3.2326756583816496,1825.0,1675.3333333333333,106.33333333333333,95.33333333333333,487.6666666666667,474.3333333333333
909,COVID-19,2020-05-01,Suriname,23,1,9,13,0,1,587541,3.914620426489386,0.17020088810823417,1.5318079929741075,14.0,7.666666666666667,0.6666666666666666,0.3333333333333333,5.666666666666667,3.0
910,COVID-19,2020-05-01,Sweden,37542,4395,0,16450,1809,0,10110233,371.3267537948928,43.470808239533156,0.0,21023.0,12510.0,2387.0,1465.0,0.0,0.0
911,COVID-19,2020-05-01,Switzerland,30862,1920,28500,1276,183,5100,8665615,356.143216609554,22.15653476412234,328.88606290494096,25684.333333333332,10281.333333333334,1363.3333333333333,640.0,17907.666666666668,9500.0
912,COVID-19,2020-05-01,Syria,122,5,0,79,2,0,17571053,0.6943237835546907,0.028455892768634868,0.0,58.333333333333336,40.666666666666664,3.3333333333333335,1.6666666666666667,0.0,0.0
913,COVID-19,2020-05-01,Taiwan,442,7,423,13,1,101,23824369,1.8552432595381645,0.02938168058092116,1.7754929836756643,397.6666666666667,134.33333333333334,6.0,2.0,261.3333333333333,138.0
914,COVID-19,2020-05-01,Tajikistan,3930,47,2004,3915,47,2346,9573310,41.051632089632534,0.49094827180985473,20.93319865333934,1315.0,1310.0,15.666666666666666,15.666666666666666,668.0,668.0
915,COVID-19,2020-05-01,Tanzania,509,21,183,29,5,16,60012400,0.8481580473368837,0.034992768161246676,0.30493697969086386,336.0,169.66666666666666,12.666666666666666,7.0,117.0,61.0
916,COVID-19,2020-05-01,Thailand,3081,57,2963,127,3,279,69830779,4.412094557902612,0.08162589737112914,4.243114630011503,2562.0,1013.0,40.333333333333336,19.0,1996.3333333333333,978.3333333333334
917,COVID-19,2020-05-01,Timor-Leste,24,0,0,0,0,0,1322667,1.8145156717450424,0.0,0.0,16.333333333333332,8.0,0.0,0.0,0.0,0.0
918,COVID-19,2020-05-01,Togo,442,13,211,326,4,146,8310934,5.3182951519047075,0.1564204456442561,2.5388241562260028,197.33333333333334,147.33333333333334,7.666666666666667,4.333333333333333,95.33333333333333,70.33333333333333
919,COVID-19,2020-05-01,Trinidad and Tobago,117,8,108,1,0,36,1400283,8.355453861826502,0.5713130845693335,7.712726641686002,106.66666666666667,39.0,6.333333333333333,2.6666666666666665,60.333333333333336,36.0
920,COVID-19,2020-05-01,Tunisia,1077,48,960,83,7,655,11839918,9.09634678213143,0.4054082131312058,8.108164262624117,821.6666666666666,359.0,33.0,16.0,422.6666666666667,320.0
921,COVID-19,2020-05-01,Turkey,163942,4540,127973,43738,1366,79087,84495243,194.02512399425845,5.373083547437102,151.4558636158961,99225.66666666667,54647.333333333336,2642.6666666666665,1513.3333333333333,59034.0,42657.666666666664
922,COVID-19,2020-05-01,United States,1799124,105364,444758,726457,41108,295703,331341050,542.9825251051749,31.799259403566204,134.22967060676606,1020171.6666666666,599700.0,58408.333333333336,35121.0,201909.66666666666,148250.33333333334
923,COVID-19,2020-05-01,Uganda,417,0,72,438,0,20,45974931,0.9070160431562149,0.0,0.15660708658812345,181.33333333333334,139.0,0.0,0.0,41.333333333333336,24.0
924,COVID-19,2020-05-01,Ukraine,23672,708,9538,13266,447,8300,43686577,54.18598028405842,1.620635098053116,21.83279317122969,11574.333333333334,7890.666666666667,328.6666666666667,236.0,3595.3333333333335,3179.3333333333335
925,COVID-19,2020-05-01,United Arab Emirates,34557,264,17932,22076,159,15503,9910892,348.6769909307861,2.663736018917369,180.93225110312977,15900.666666666666,11512.0,125.0,88.0,6807.333333333333,5975.666666666667
926,COVID-19,2020-05-01,United Kingdom,257539,39092,1190,78768,12233,331,67948282,379.0220921258907,57.53199175808449,1.7513319909986835,158375.0,85826.0,22793.666666666668,13030.666666666666,742.6666666666666,394.0
927,COVID-19,2020-05-01,Uruguay,823,22,685,180,5,268,3475842,23.677716075701944,0.6329401624124457,19.707455056932968,601.3333333333334,274.3333333333333,13.333333333333334,7.333333333333333,381.0,228.33333333333334
928,COVID-19,2020-05-01,Uzbekistan,3623,15,2837,1584,6,1704,33551824,10.79822068689917,0.04470695840559965,8.455576066445747,1944.6666666666667,1207.6666666666667,8.666666666666666,5.0,1325.6666666666667,945.6666666666666
929,COVID-19,2020-05-01,Venezuela,1510,14,302,1177,10,160,28421581,5.312864192882163,0.049258343510165746,1.0625728385764326,659.3333333333334,503.3333333333333,11.0,4.666666666666667,161.0,100.66666666666667
930,COVID-19,2020-05-01,Vietnam,328,0,279,58,0,60,97490013,0.33644471870159665,0.0,0.28618316011507766,270.0,104.0,0.0,0.0,185.33333333333334,87.66666666666667
931,COVID-19,2020-05-01,State of Palestine,448,3,372,104,1,296,5121112,8.748100022026465,0.05858102693321294,7.264047339718405,303.6666666666667,149.33333333333334,2.0,1.0,155.33333333333334,124.0
932,COVID-19,2020-05-01,Western Sahara,9,1,6,3,1,1,599769,1.5005777224231327,0.16673085804701476,1.0003851482820885,5.0,3.0,0.3333333333333333,0.3333333333333333,3.6666666666666665,2.0
933,COVID-19,2020-05-01,Yemen,323,80,14,317,78,15,29935468,1.0789876410149994,0.2672415209944271,0.04676726617402474,109.66666666666667,107.66666666666667,27.333333333333332,26.666666666666668,5.0,4.666666666666667
934,COVID-19,2020-05-01,Zambia,1057,7,779,951,4,724,18468257,5.723333826251173,0.03790287302153095,4.218048297681801,399.3333333333333,352.3333333333333,3.3333333333333335,2.3333333333333335,278.0,259.6666666666667
935,COVID-19,2020-05-01,Zimbabwe,178,4,29,144,0,24,14899771,1.1946492331996243,0.02684605018426122,0.19463386383589384,75.33333333333333,59.333333333333336,3.0,1.3333333333333333,11.333333333333334,9.666666666666666
936,COVID-19,2020-06-01,Afghanistan,31517,746,14131,16312,489,12803,39074280,80.65919576765074,1.9091842511237571,36.16445395794881,16297.666666666666,10447.666666666666,355.6666666666667,247.33333333333334,5239.666666666667,4708.666666666667
937,COVID-19,2020-06-01,Albania,2535,62,1459,1398,29,587,2877239,88.10529816952989,2.154843584422427,50.7083353172955,1481.6666666666667,764.0,42.0,15.666666666666666,933.6666666666666,469.0
938,COVID-19,2020-06-01,Algeria,13907,912,9897,4513,259,4149,43984569,31.617906725424547,2.0734544426250943,22.501073046776927,9102.333333333334,4397.0,671.6666666666666,289.3333333333333,5808.0,3283.6666666666665
939,COVID-19,2020-06-01,Andorra,855,52,799,91,1,105,77287,1106.2662543506672,67.2816903230815,1033.8090493873485,788.0,159.66666666666666,48.333333333333336,13.333333333333334,653.6666666666666,263.0
